eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss
0.1,0.1,300,128,[30],"['linear', 'linear']",adagrad,0.005409519426943745,0.0048227325327740555
0.1,0.1,300,128,[30],"['linear', 'linear']",RMSprop,0.06051622468233079,0.05608217322660339
0.1,0.1,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,0.1,300,128,[50],"['linear', 'linear']",SGD,,
0.1,0.1,300,128,[50],"['linear', 'linear']",adam,0.0007952195805921439,0.0006705821075993232
0.1,0.1,300,128,[50],"['linear', 'linear']",adagrad,0.0005827553134225849,0.0005122736741550949
0.1,0.1,300,128,[50],"['linear', 'linear']",RMSprop,0.2530855623830078,0.23520825156055372
0.1,0.001,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,128,[10],"['linear', 'linear']",SGD,,
0.1,0.001,300,128,[10],"['linear', 'linear']",adam,0.012279083578676672,0.011539511772968851
0.1,0.001,300,128,[10],"['linear', 'linear']",adagrad,0.0003343557692558012,0.00029651928696998025
0.1,0.001,300,128,[10],"['linear', 'linear']",RMSprop,0.023051245155917263,0.020493734918675822
0.1,0.001,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,128,[30],"['linear', 'linear']",SGD,,
0.1,0.001,300,128,[30],"['linear', 'linear']",adam,9.511979559202105e-05,9.995404809917468e-05
0.1,0.001,300,128,[30],"['linear', 'linear']",adagrad,0.00014858653410540452,0.00013907659249555007
0.1,0.001,300,128,[30],"['linear', 'linear']",RMSprop,0.2193967986425986,0.20917179526317337
0.1,0.001,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,0.001,300,128,[50],"['linear', 'linear']",SGD,,
0.1,0.001,300,128,[50],"['linear', 'linear']",adam,0.00013264226339337426,0.0001201346766822456
0.1,0.001,300,128,[50],"['linear', 'linear']",adagrad,0.001158672807739121,0.0010180591902602802
0.1,0.001,300,128,[50],"['linear', 'linear']",RMSprop,0.009203003854415508,0.008066845239031551
0.1,1e-05,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[10],"['linear', 'linear']",SGD,,
0.1,1e-05,300,128,[10],"['linear', 'linear']",adam,8.02905786459082e-06,7.436806489607802e-06
0.1,1e-05,300,128,[10],"['linear', 'linear']",adagrad,2.3575296693404385e-06,2.3701211484725644e-06
0.1,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,0.0038183498574413826,0.0034509851653296906
0.1,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[30],"['linear', 'linear']",SGD,,
0.1,1e-05,300,128,[30],"['linear', 'linear']",adam,0.0006549153077219536,0.0006237956563671578
0.1,1e-05,300,128,[30],"['linear', 'linear']",adagrad,0.00019143735722916715,0.00016854742139390432
0.1,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,2.6067692105072586,2.380362733795952
0.1,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[50],"['linear', 'linear']",SGD,,
0.1,1e-05,300,128,[50],"['linear', 'linear']",adam,1.0029790462649166e-05,9.719103934812184e-06
0.1,1e-05,300,128,[50],"['linear', 'linear']",adagrad,0.007945190662942523,0.0069794404139321056
0.1,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,0.2337103375190138,0.2193568500972921
0.001,0.1,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[10],"['linear', 'linear']",SGD,0.0006867057621322379,0.0005924312180614993
0.001,0.1,300,128,[10],"['linear', 'linear']",adam,0.0008887274541582094,0.0007048033831828266
0.001,0.1,300,128,[10],"['linear', 'linear']",adagrad,12.775443746228973,13.132466782703714
0.001,0.1,300,128,[10],"['linear', 'linear']",RMSprop,0.010881422277178475,0.00970934901943805
0.001,0.1,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[30],"['linear', 'linear']",SGD,5.810806726436107e-05,4.808042884119323e-05
0.001,0.1,300,128,[30],"['linear', 'linear']",adam,0.001709030333020415,0.001552153020451556
0.001,0.1,300,128,[30],"['linear', 'linear']",adagrad,0.04948129145165362,0.03840157457797663
0.001,0.1,300,128,[30],"['linear', 'linear']",RMSprop,0.0024503093715735696,0.0021746322846884756
0.001,0.1,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[50],"['linear', 'linear']",SGD,3.3683400456692284e-05,3.269078798278529e-05
0.001,0.1,300,128,[50],"['linear', 'linear']",adam,0.027612408403775754,0.02498922559597637
0.001,0.1,300,128,[50],"['linear', 'linear']",adagrad,7.78565125888948,7.112417072003066
0.001,0.1,300,128,[50],"['linear', 'linear']",RMSprop,0.00927556322329163,0.009383531564039798
0.001,0.001,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.0008991810257225946,0.0007675973082144027
0.001,0.001,300,128,[10],"['linear', 'linear']",SGD,0.0002806272228281125,0.0002517146839189357
0.001,0.001,300,128,[10],"['linear', 'linear']",adam,0.03595072392487741,0.03207050421455363
0.001,0.001,300,128,[10],"['linear', 'linear']",adagrad,0.7880090388774988,0.7828743317686943
0.001,0.001,300,128,[10],"['linear', 'linear']",RMSprop,0.0005435130107549253,0.0004946632426354633
0.001,0.001,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.001,300,128,[30],"['linear', 'linear']",SGD,0.0011930853273457475,0.001091559921288065
0.001,0.001,300,128,[30],"['linear', 'linear']",adam,0.20805966566538395,0.18360958192475493
0.001,0.001,300,128,[30],"['linear', 'linear']",adagrad,27.676654728178185,26.011010932128556
0.001,0.001,300,128,[30],"['linear', 'linear']",RMSprop,0.002342705533780963,0.0021351446518396927
0.001,0.001,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.001,300,128,[50],"['linear', 'linear']",SGD,4.917243251638012e-05,4.484229612052075e-05
0.001,0.001,300,128,[50],"['linear', 'linear']",adam,0.007945121679313936,0.007103215176749322
0.001,0.001,300,128,[50],"['linear', 'linear']",adagrad,0.08888655532812108,0.08012685893938183
0.001,0.001,300,128,[50],"['linear', 'linear']",RMSprop,0.005295750005680693,0.004634924107695469
0.001,1e-05,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.00017136757446468116,0.00015294846584608146
0.001,1e-05,300,128,[10],"['linear', 'linear']",SGD,0.0014810744901764322,0.0012912772584897688
0.001,1e-05,300,128,[10],"['linear', 'linear']",adam,0.03574653501127941,0.03096234056500462
0.001,1e-05,300,128,[10],"['linear', 'linear']",adagrad,0.8690661440427015,0.8187410913778267
0.001,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,0.0007016130258219724,0.000662733076084557
0.001,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,1e-05,300,128,[30],"['linear', 'linear']",SGD,7.505865802945502e-05,6.62908750385925e-05
0.001,1e-05,300,128,[30],"['linear', 'linear']",adam,0.005067636696122428,0.0044920861768633835
0.001,1e-05,300,128,[30],"['linear', 'linear']",adagrad,3.2994853199580767,3.1691983596081355
0.001,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,0.00558651019254945,0.005155472306274112
0.001,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,1e-05,300,128,[50],"['linear', 'linear']",SGD,0.00027184026326937264,0.0002479665011809004
0.001,1e-05,300,128,[50],"['linear', 'linear']",adam,0.02605234663516933,0.023008566485441716
0.001,1e-05,300,128,[50],"['linear', 'linear']",adagrad,0.6649608586550046,0.5933712222124687
0.001,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,0.0035410261001569588,0.0032169813014840255
1e-05,0.1,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.04979061935282468,0.04341523784294881
1e-05,0.1,300,128,[10],"['linear', 'linear']",SGD,0.021518326748687127,0.018513250967065912
1e-05,0.1,300,128,[10],"['linear', 'linear']",adam,21.799008249478344,22.001635168358494
1e-05,0.1,300,128,[10],"['linear', 'linear']",adagrad,0.7292981517401123,0.6662238653226435
1e-05,0.1,300,128,[10],"['linear', 'linear']",RMSprop,57.36215251574498,51.0086865666099
1e-05,0.1,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.017529181193658542,0.015475398459031581
1e-05,0.1,300,128,[30],"['linear', 'linear']",SGD,0.04204854137491774,0.03644160512169084
1e-05,0.1,300,128,[30],"['linear', 'linear']",adam,15.12585050077229,15.19607380495483
1e-05,0.1,300,128,[30],"['linear', 'linear']",adagrad,106.37893614279352,100.93418539678449
1e-05,0.1,300,128,[30],"['linear', 'linear']",RMSprop,76.28373399873341,71.99732257504104
1e-05,0.1,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.009975105960388964,0.0088367548035197
1e-05,0.1,300,128,[50],"['linear', 'linear']",SGD,0.0030768412806333454,0.0027630694596814786
1e-05,0.1,300,128,[50],"['linear', 'linear']",adam,15.092402644085011,15.129219560147583
1e-05,0.1,300,128,[50],"['linear', 'linear']",adagrad,70.91227330115993,73.03918256294135
1e-05,0.1,300,128,[50],"['linear', 'linear']",RMSprop,27.397389896212125,26.58988331938474
1e-05,0.001,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.03535716106215564,0.03073940051781123
1e-05,0.001,300,128,[10],"['linear', 'linear']",SGD,0.10249959480721853,0.09073091425879777
1e-05,0.001,300,128,[10],"['linear', 'linear']",adam,4.765502809512551,4.58923790903491
1e-05,0.001,300,128,[10],"['linear', 'linear']",adagrad,27.53790307215299,26.43541969416193
1e-05,0.001,300,128,[10],"['linear', 'linear']",RMSprop,0.8878975739008216,0.82896686130258
1e-05,0.001,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.04816219183699398,0.04250102820601846
1e-05,0.001,300,128,[30],"['linear', 'linear']",SGD,0.062007458498803326,0.055240034985895754
1e-05,0.001,300,128,[30],"['linear', 'linear']",adam,6.03697158433961,5.480735545191405
1e-05,0.001,300,128,[30],"['linear', 'linear']",adagrad,397.7774038026519,384.0533971755985
1e-05,0.001,300,128,[30],"['linear', 'linear']",RMSprop,174.0164323800434,167.49953458620962
1e-05,0.001,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.0017118504513857203,0.0016950421020288107
1e-05,0.001,300,128,[50],"['linear', 'linear']",SGD,0.0016181408821877349,0.00142214116732422
1e-05,0.001,300,128,[50],"['linear', 'linear']",adam,74.90342859627631,73.15933461267952
1e-05,0.001,300,128,[50],"['linear', 'linear']",adagrad,254.36960454235307,238.550753189304
1e-05,0.001,300,128,[50],"['linear', 'linear']",RMSprop,13.58335665427427,12.271503836098269
1e-05,1e-05,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.05841632059220279,0.050377585512499136
1e-05,1e-05,300,128,[10],"['linear', 'linear']",SGD,0.1517384195403477,0.1354133598447675
1e-05,1e-05,300,128,[10],"['linear', 'linear']",adam,1.179958956124577,1.1123016842604019
1e-05,1e-05,300,128,[10],"['linear', 'linear']",adagrad,17.838555147208123,15.439278718428078
1e-05,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,20.45687744052485,18.335033701067132
1e-05,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.015873491376897645,0.014075403150816668
1e-05,1e-05,300,128,[30],"['linear', 'linear']",SGD,0.008161063193174257,0.007886092286378871
1e-05,1e-05,300,128,[30],"['linear', 'linear']",adam,15.923682149466758,14.556171613751166
1e-05,1e-05,300,128,[30],"['linear', 'linear']",adagrad,273.5472768759792,272.64497411989527
1e-05,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,54.64319197267726,56.21047641337084
1e-05,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.0017691875187864229,0.0014794737724300577
1e-05,1e-05,300,128,[50],"['linear', 'linear']",SGD,0.006763652233566935,0.006134237074669562
1e-05,1e-05,300,128,[50],"['linear', 'linear']",adam,174.89153953095396,161.0140613663409
1e-05,1e-05,300,128,[50],"['linear', 'linear']",adagrad,19.009857790908537,18.657798712334497
1e-05,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,16.19546094964941,14.568387415416028
0.1,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[10],"['relu', 'relu']",adagrad,0.0037502735953135824,0.003321836919865806
0.1,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[30],"['relu', 'relu']",adam,0.0038325934705110897,0.0032659325787290083
0.1,0.1,300,32,[30],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[30],"['relu', 'relu']",RMSprop,0.007259293651489061,0.007191946577749693
0.1,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[50],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[10],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[10],"['relu', 'relu']",RMSprop,0.007592472603395617,0.007938479384369045
0.1,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[30],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.0037999225448350727,0.004131396972085145
0.1,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[50],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.03024248606358791,0.030897284404673958
0.1,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.009469971797818723,0.010401574472535006
0.1,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[30],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[30],"['relu', 'relu']",adagrad,0.0013285980033640316,0.0013068768567345204
0.1,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.007006725459605163,0.007324854628612395
0.1,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,1e-05,300,32,[50],"['relu', 'relu']",adagrad,0.003718294187087663,0.004138049033804974
0.1,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[10],"['relu', 'relu']",adam,0.004766029279375257,0.0043545863677777255
0.001,0.1,300,32,[10],"['relu', 'relu']",adagrad,0.7075507947489913,0.6219726592300334
0.001,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[30],"['relu', 'relu']",SGD,0.004496367725351588,0.004178157668141497
0.001,0.1,300,32,[30],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[30],"['relu', 'relu']",adagrad,0.6396644839255567,0.6321269105036317
0.001,0.1,300,32,[30],"['relu', 'relu']",RMSprop,0.006317574097447232,0.0058169837543148376
0.001,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.0024059563174665026,0.002208424777809105
0.001,0.1,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,0.1,300,32,[50],"['relu', 'relu']",adam,0.004065286427067723,0.0034923824798621726
0.001,0.1,300,32,[50],"['relu', 'relu']",adagrad,0.7827230381099253,0.7731927307337564
0.001,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.005134809159273963,0.004808902693424822
0.001,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.006021412491281828,0.006138128943043643
0.001,0.001,300,32,[10],"['relu', 'relu']",SGD,0.007338646890367657,0.0072709164172169
0.001,0.001,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.001,0.001,300,32,[10],"['relu', 'relu']",adagrad,0.21415407513912527,0.19468710141031806
0.001,0.001,300,32,[10],"['relu', 'relu']",RMSprop,0.0013110869594133547,0.001286217959094314
0.001,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.0013449824884154257,0.0013500859759257927
0.001,0.001,300,32,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,0.001,300,32,[30],"['relu', 'relu']",adam,0.0012697645990841482,0.001257885008577631
0.001,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.02125025711959481,0.019644241585792855
0.001,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.0012694483642470146,0.0012552464068414692
0.001,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,0.001,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,0.001,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.001,0.001,300,32,[50],"['relu', 'relu']",adagrad,0.22757673640482598,0.2308058509280606
0.001,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[30],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[30],"['relu', 'relu']",adagrad,0.009698928570460777,0.009680449231726078
0.001,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.0013540024806527468,0.0013416032059753533
0.001,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[50],"['relu', 'relu']",adam,0.0014954095695664405,0.001503155115470969
0.001,1e-05,300,32,[50],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.001,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,0.001740000912568253,0.0017587168338208984
1e-05,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396770481903977,0.6321190523693535
1e-05,0.1,300,32,[10],"['relu', 'relu']",SGD,0.06935686839487683,0.061487459670546786
1e-05,0.1,300,32,[10],"['relu', 'relu']",adam,1.8403390955767518,1.6289655467803812
1e-05,0.1,300,32,[10],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
1e-05,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.8614868364888718,0.7974715770751561
1e-05,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396634708555338,0.6321152835413087
1e-05,0.1,300,32,[30],"['relu', 'relu']",SGD,0.637083567258015,0.6295726929335378
1e-05,0.1,300,32,[30],"['relu', 'relu']",adam,0.5326421800401795,0.5085787773073436
1e-05,0.1,300,32,[30],"['relu', 'relu']",adagrad,0.659160182199181,0.6392613286394841
1e-05,0.1,300,32,[30],"['relu', 'relu']",RMSprop,2.7084725245211208,2.8552626538410073
1e-05,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.002927698606310835,0.0031693567433955503
1e-05,0.1,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
1e-05,0.1,300,32,[50],"['relu', 'relu']",adam,24.202652792725754,20.220576192797502
1e-05,0.1,300,32,[50],"['relu', 'relu']",adagrad,1.7751785802965072,1.3488919846377179
1e-05,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
1e-05,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6397632037347198,0.6321439993002723
1e-05,0.001,300,32,[10],"['relu', 'relu']",SGD,0.06131280973423049,0.056958127932978664
1e-05,0.001,300,32,[10],"['relu', 'relu']",adam,0.15600640830923682,0.17626381824276904
1e-05,0.001,300,32,[10],"['relu', 'relu']",adagrad,5.963333640132046,5.691300955743618
1e-05,0.001,300,32,[10],"['relu', 'relu']",RMSprop,1.5772826621407632,1.4649176938182944
1e-05,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.009102387066046698,0.007636018929213868
1e-05,0.001,300,32,[30],"['relu', 'relu']",SGD,0.0518374788197333,0.04692276644488105
1e-05,0.001,300,32,[30],"['relu', 'relu']",adam,0.8734890458507565,0.8781456709659075
1e-05,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.26830096318337043,0.23675122125037867
1e-05,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.7680314054699405,0.7414951244653164
1e-05,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
1e-05,0.001,300,32,[50],"['relu', 'relu']",SGD,0.0025202274141678666,0.002354533713301662
1e-05,0.001,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
1e-05,0.001,300,32,[50],"['relu', 'relu']",adagrad,4.807516161621745,4.593370963601628
1e-05,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.016395322586565092,0.015846392534553402
1e-05,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.6397240224892902,0.6321385083625916
1e-05,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.9346002565035902,0.8571030434715189
1e-05,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.05552686789526863,0.049087784630754215
1e-05,1e-05,300,32,[30],"['relu', 'relu']",adam,0.01951200543776862,0.019267225737567843
1e-05,1e-05,300,32,[30],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[50],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[50],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
1e-05,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,104.61348701549508,102.97403440291829
0.1,0.1,300,64,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[10],"['relu', 'relu']",SGD,0.0026478190123871703,0.002346389644189337
0.1,0.1,300,64,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[10],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[10],"['relu', 'relu']",RMSprop,0.0038371576451844518,0.003325803794406217
0.1,0.1,300,64,[30],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[30],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[30],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[30],"['relu', 'relu']",adagrad,0.0030170864362058848,0.0027087274628193603
0.1,0.1,300,64,[30],"['relu', 'relu']",RMSprop,0.01583822874386245,0.014211871637338742
0.1,0.1,300,64,[50],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[50],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[50],"['relu', 'relu']",adam,0.0027042869993136086,0.0023715267714648817
0.1,0.1,300,64,[50],"['relu', 'relu']",adagrad,0.6396597721170125,0.6321152835413087
0.1,0.1,300,64,[50],"['relu', 'relu']",RMSprop,0.6396597721170125,0.6321152835413087
0.1,0.001,300,64,[10],"['relu', 'relu']",SGDwithoutMomentum,0.6396597721170125,0.6321152835413087
0.1,0.001,300,64,[10],"['relu', 'relu']",SGD,0.6396597721170125,0.6321152835413087
0.1,0.001,300,64,[10],"['relu', 'relu']",adam,0.6396597721170125,0.6321152835413087
0.1,0.001,300,64,[10],"['relu', 'relu']",adagrad,0.001264950113279814,0.0012513987625644373
