eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss,training_accuracy,validation_accuracy
0.01,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.06044609946989454,0.08028005523088276,0.9271356783919598,0.9005847953216374
0.01,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.13397791665941816,0.1457939795622086,0.9195979899497487,0.8654970760233918
0.01,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.06064895660275806,0.10815265745816911,0.9296482412060302,0.8830409356725146
0.01,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2368018218685996,0.2367884568883669,0.635678391959799,0.6374269005847953
0.01,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.23412265197758786,0.23445989066598294,0.628140703517588,0.6257309941520468
0.01,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.0495072423067975,0.07188226879153715,0.9346733668341709,0.9064327485380117
0.01,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.0881840680048944,0.10813852794775844,0.907035175879397,0.8713450292397661
0.01,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.06993116122504033,0.08057825210705086,0.9020100502512562,0.8947368421052632
0.01,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23214264024042622,0.23253824486437,0.6331658291457286,0.631578947368421
0.01,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.23408265987175353,0.2343556314393245,0.628140703517588,0.6257309941520468
0.01,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.05153300533674215,0.06235295740902697,0.9346733668341709,0.9181286549707602
0.01,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.24505874158704707,0.2436801946555374,0.8040201005025126,0.8011695906432749
0.01,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.06968951161598569,0.09158326930185615,0.9246231155778895,0.9005847953216374
0.01,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23731092426685715,0.23773955514046582,0.628140703517588,0.6257309941520468
0.01,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.22299424202706022,0.21785208061460973,0.6608040201005025,0.672514619883041
0.01,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.05970069863770408,0.06711444247383881,0.9246231155778895,0.8947368421052632
0.01,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.23022306250621305,0.23253957239261294,0.628140703517588,0.6257309941520468
0.01,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.0805074553942279,0.08431004547425695,0.8969849246231156,0.8888888888888888
0.01,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23831207784972291,0.23860430051221337,0.635678391959799,0.631578947368421
0.01,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.22788867363586285,0.2244425496057907,0.6457286432160804,0.6549707602339181
0.01,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.06020317652977518,0.07980948811170817,0.9170854271356784,0.8888888888888888
0.01,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.09879535339256462,0.11785643829585056,0.9321608040201005,0.9005847953216374
0.01,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.0569649616331656,0.08985961003778549,0.9271356783919598,0.8947368421052632
0.001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2339305602758364,0.2348866641437185,0.628140703517588,0.6257309941520468
0.001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.2130202459473286,0.2191975566419122,0.6884422110552764,0.672514619883041
0.001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.06371289979620696,0.0774913086023684,0.9447236180904522,0.9122807017543859
0.001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.36487448083125607,0.3574385160647819,0.37185929648241206,0.3742690058479532
0.001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.23274719458932275,0.23514895008287484,0.628140703517588,0.6257309941520468
0.001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.19807918567707375,0.20720493242029164,0.6683417085427136,0.6666666666666666
0.001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.10355574526096065,0.14147384995638781,0.9045226130653267,0.8362573099415205
0.001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.10671850772319358,0.1257676198258546,0.9045226130653267,0.8771929824561403
0.001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.22357209704928577,0.2254331273370958,0.6256281407035176,0.6198830409356725
0.001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.1744792634320972,0.17536977721691502,0.8768844221105527,0.8771929824561403
0.001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2323053614810103,0.23431600180618578,0.6306532663316583,0.6257309941520468
0.001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.22940370549251451,0.2281942910835428,0.6482412060301508,0.6491228070175439
0.001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.06738137670577014,0.08477801633221153,0.9396984924623115,0.9064327485380117
0.001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.4551211764474812,0.4531188681549442,0.37185929648241206,0.3742690058479532
0.001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.060206922367426446,0.07447568757551133,0.949748743718593,0.9064327485380117
0.001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23335158333225314,0.23615901324166022,0.635678391959799,0.6257309941520468
0.001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.23359741930688116,0.2341948454525316,0.628140703517588,0.6257309941520468
0.001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.16644465137692985,0.17404663486617233,0.9120603015075377,0.8771929824561403
0.001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.3174863589379076,0.31691149833546195,0.3693467336683417,0.3742690058479532
0.001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.233549447841663,0.2341915098204868,0.628140703517588,0.6257309941520468
0.001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2028404307490519,0.2067483508130869,0.7135678391959799,0.7017543859649122
0.001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.23529536965753914,0.2353002252441544,0.628140703517588,0.6257309941520468
0.001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.11768616621994954,0.1331125359024229,0.9195979899497487,0.8888888888888888
0.001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.2494923959204274,0.25752608910173697,0.628140703517588,0.6257309941520468
0.001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.08101218673868169,0.08933724909147704,0.9095477386934674,0.8947368421052632
0.001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23267477895219982,0.23260864064999565,0.6306532663316583,0.631578947368421
0.001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.2260573519495601,0.24770357592858303,0.628140703517588,0.6257309941520468
0.001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.06566412328538077,0.09329961773609881,0.9271356783919598,0.8771929824561403
0.001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.1891161747054361,0.19048012896297375,0.7386934673366834,0.7660818713450293
0.001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.05006981723165649,0.08847202034443477,0.9447236180904522,0.8830409356725146
0.001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.10378502022646628,0.13101963432514063,0.9120603015075377,0.8596491228070176
0.001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.23367345331670764,0.23424441715317962,0.628140703517588,0.6257309941520468
0.001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.08318739574723927,0.09436901012962247,0.8819095477386935,0.8654970760233918
0.001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.5769699192378718,0.574649986804305,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.1851925587772119,0.20716434865824657,0.7738693467336684,0.7309941520467836
0.001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.21094340765798694,0.21731577346012598,0.7010050251256281,0.6842105263157895
0.001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.2492853148672418,0.2539017531449056,0.628140703517588,0.6257309941520468
0.001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.14329805812382468,0.13609598596196337,0.8442211055276382,0.8830409356725146
0.001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.47790037310992906,0.4799741004022025,0.6758793969849246,0.6666666666666666
0.001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.06558433205258961,0.1007322151027626,0.9396984924623115,0.8654970760233918
0.001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.11130537735720941,0.14913939972721174,0.8969849246231156,0.8245614035087719
0.001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.3550656115640464,0.3645212128491387,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.08337452555027439,0.08827091453945289,0.9045226130653267,0.9005847953216374
0.001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.23858534445165328,0.23955155340283718,0.628140703517588,0.631578947368421
0.001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.06106723237789933,0.0911184810745743,0.9321608040201005,0.9064327485380117
0.0001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3015823934283029,0.3047668688398329,0.628140703517588,0.6257309941520468
0.0001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.18606295133187636,0.19868454587192788,0.628140703517588,0.6257309941520468
0.0001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.392381731520201,0.3915210881065615,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.2688579530075206,0.27942081102495586,0.5879396984924623,0.5380116959064327
0.0001,0.1,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.30747309131027223,0.3064223688251051,0.3693467336683417,0.3742690058479532
0.0001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3812459075814597,0.38324860585366294,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.1835411269223539,0.20196140484551836,0.8844221105527639,0.7894736842105263
0.0001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.39388232980641447,0.3966160335675382,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.40495783181091943,0.4075492606367384,0.9120603015075377,0.847953216374269
0.0001,0.1,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.38761520731372506,0.3923538247588145,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.19809863631924732,0.21346227741450202,0.628140703517588,0.6140350877192983
0.0001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.0727231305352988,0.11228410118470696,0.9221105527638191,0.8596491228070176
0.0001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.2742540104461733,0.2776544063650184,0.8869346733668342,0.8888888888888888
0.0001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.3250124746377425,0.33038419853225137,0.628140703517588,0.6257309941520468
0.0001,0.1,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3945797135624043,0.380354706947866,0.3165829145728643,0.3391812865497076
0.0001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.09865748971663442,0.12298236988537897,0.9221105527638191,0.8713450292397661
0.0001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.23427647186315326,0.23497265053693228,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.2677299546562934,0.26881170393285486,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.28177754085170015,0.28152323675400753,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.31024748240535716,0.3100867399506205,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.1347866979852346,0.14671120406565608,0.9170854271356784,0.8771929824561403
0.0001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.21202346621926715,0.22080914324171586,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.16274517800832333,0.1873773115461454,0.8693467336683417,0.783625730994152
0.0001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.46517771499678645,0.45862536492816447,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.19780983894241355,0.19757193847578186,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.28115018810431874,0.28904417187807435,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.249849525914695,0.2616013295652447,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.13786752348099032,0.16001516688071485,0.8969849246231156,0.847953216374269
0.0001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.4355116413006175,0.4341184695919736,0.628140703517588,0.6257309941520468
0.0001,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.2333142488217042,0.24608739552429992,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.23358415128190127,0.23420680077397316,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.328349658732331,0.33108541230945976,0.6256281407035176,0.6081871345029239
0.0001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.1764943227090367,0.17612574944124812,0.7638190954773869,0.7660818713450293
0.0001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.2167968996354654,0.21976774459202933,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3772516562753301,0.3762486980684021,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3980008028862881,0.4009847355567399,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.15157660748779775,0.16315367824033977,0.9246231155778895,0.8713450292397661
0.0001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.40216363980046343,0.40861034524647183,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.4137242487630444,0.40714200208432955,0.26884422110552764,0.2573099415204678
0.0001,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.2048151258476171,0.22288114843149917,0.7562814070351759,0.7426900584795322
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.49926983673587844,0.49927250693210745,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.24608099518856136,0.2523318152683606,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.26400662638932765,0.2668819727587094,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.3287761227453507,0.331880467570509,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.18816768280430518,0.19317964086605016,0.7286432160804021,0.695906432748538
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2987325577553238,0.2992274222605753,0.36683417085427134,0.3684210526315789
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.5843427375519371,0.5832748809207267,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.2968004284870196,0.29999818855735627,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.30055780213416866,0.3004951898449244,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.42993055509006867,0.43004070331228794,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.22681394673913255,0.23118978100595625,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.38241336076671995,0.38108576837941377,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.32103571408969267,0.3204026594127212,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.3024230100706773,0.30531831543699206,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3715705547069098,0.37398366197100014,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3960066559018426,0.40995940163772,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.32759201533151194,0.3318577877151428,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.5363691211617153,0.5435501896161391,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.48539869374530253,0.4863184996308176,0.5175879396984925,0.4853801169590643
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.42928893177989164,0.41862008682014196,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.41125669134962645,0.412051899049698,0.33668341708542715,0.3333333333333333
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.42196694180325467,0.41713370953569695,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.38594204890803446,0.385959109615306,0.3693467336683417,0.3684210526315789
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.2732428577787376,0.2729775842865067,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.4891118208783387,0.48930239594956365,0.16331658291457288,0.21637426900584794
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.33688947088590404,0.33801778110462743,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.2676873127085089,0.274944772812332,0.6231155778894473,0.6257309941520468
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.4072061650809788,0.4090273497028806,0.36683417085427134,0.3684210526315789
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.6265294525788746,0.6241922488822826,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.488809643980871,0.4809630017738733,0.20603015075376885,0.27485380116959063
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.42124034366953644,0.41910419817629807,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.2320365588638803,0.23650641727712063,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.4771582981750325,0.47797905751006486,0.6407035175879398,0.6374269005847953
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.5986682862669837,0.5924726424789339,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.30462754273838455,0.31027093634536546,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.238862498214493,0.2392610722297809,0.6407035175879398,0.6374269005847953
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.3215078599388656,0.32139752732131693,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.3009349275051048,0.3087465786776519,0.6306532663316583,0.631578947368421
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.4172078492934669,0.41294915906596075,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.2589161835988485,0.2570958134733973,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.2748143600142707,0.28169115037769027,0.41708542713567837,0.38596491228070173
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.22090312934610806,0.22365976300035958,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.2714333081557386,0.27821807539494964,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.28870529946552015,0.2837057631980195,0.6030150753768844,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.26510321159675115,0.2700696052721173,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.28514672840322997,0.2765661461923292,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.23489484196361998,0.2480173785308766,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.4785669362757298,0.48000114154274276,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.46479732238233196,0.4631088021169864,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.6216061282706224,0.6186659287718395,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.371861807431372,0.3742693272569984,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.4999999997251943,0.5000000000401732,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.37185929448447613,0.3742690054088844,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185931118451415,0.3742690065341514,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648233673,0.37426900584795303,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3718592964824135,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37060269586706984,0.3741887926447955,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185579125987095,0.37426734592259386,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.5000000000568487,0.5000000000004792,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37186012167321175,0.37426917978010826,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.49748743718592964,0.49707602339181284,0.4623115577889447,0.4327485380116959
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.5,0.5,0.8266331658291457,0.8070175438596491
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.6281323166219677,0.6257305383434106,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.5,0.5,0.40954773869346733,0.39766081871345027
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.5,0.5,0.6608040201005025,0.6608187134502924
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3718593333297811,0.3742690095258989,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.5612103309314228,0.546239179467747,0.6306532663316583,0.6257309941520468
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3706030150753769,0.3713450292397661,0.6306532663316583,0.631578947368421
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.5,0.5,0.38944723618090454,0.38011695906432746
