eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss
0.1,1e-05,300,128,[10],"['linear', 'linear']",adam,0.010168652506484112,0.008763651612035392
0.1,1e-05,300,128,[10],"['linear', 'linear']",adagrad,0.021384153159767473,0.024033395441286
0.1,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,0.02154231915060182,0.014841487368164347
0.1,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[30],"['linear', 'linear']",SGD,,
0.1,1e-05,300,128,[30],"['linear', 'linear']",adam,0.018075132652968805,0.013385593837761361
0.1,1e-05,300,128,[30],"['linear', 'linear']",adagrad,0.09618296867426027,0.12319095404646223
0.1,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,0.022048971651842865,0.01755420631086229
0.1,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[50],"['linear', 'linear']",SGD,,
0.1,1e-05,300,128,[50],"['linear', 'linear']",adam,0.023237496460635367,0.01477789969043857
0.1,1e-05,300,128,[50],"['linear', 'linear']",adagrad,0.09011267233058255,0.1006370722001553
0.1,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,0.897154076828668,1.2016942494082699
0.001,0.1,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[10],"['linear', 'linear']",SGD,0.016458452800625096,0.010960466491986554
0.001,0.1,300,128,[10],"['linear', 'linear']",adam,0.12893595586665835,0.10117100918383018
0.001,0.1,300,128,[10],"['linear', 'linear']",adagrad,3.4989852019516254,3.599530807038281
0.001,0.1,300,128,[10],"['linear', 'linear']",RMSprop,0.440126213046967,0.771736346524017
0.001,0.1,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[30],"['linear', 'linear']",SGD,0.011984683858409142,0.008666935810771876
0.001,0.1,300,128,[30],"['linear', 'linear']",adam,0.33619881967712145,0.554320118396577
0.001,0.1,300,128,[30],"['linear', 'linear']",adagrad,2.1999718230115257,2.51937062075879
0.001,0.1,300,128,[30],"['linear', 'linear']",RMSprop,0.10134568644673347,0.11101391298287197
0.001,0.1,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.1,300,128,[50],"['linear', 'linear']",SGD,0.010876017856632884,0.008416114796774602
0.001,0.1,300,128,[50],"['linear', 'linear']",adam,0.33224076561106275,0.7409114590214703
0.001,0.1,300,128,[50],"['linear', 'linear']",adagrad,13.228714121131707,18.475865369741378
0.001,0.1,300,128,[50],"['linear', 'linear']",RMSprop,0.08296471731765198,0.1100656524324378
0.001,0.001,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.014061179332950008,0.009228328865240314
0.001,0.001,300,128,[10],"['linear', 'linear']",SGD,0.015662977778589195,0.011359787607448938
0.001,0.001,300,128,[10],"['linear', 'linear']",adam,0.3314202524365595,0.2970412083151669
0.001,0.001,300,128,[10],"['linear', 'linear']",adagrad,2.923429434597363,3.451691774707217
0.001,0.001,300,128,[10],"['linear', 'linear']",RMSprop,0.014836509203486786,0.010219625756598355
0.001,0.001,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.001,300,128,[30],"['linear', 'linear']",SGD,0.012066613453206549,0.011350253183908964
0.001,0.001,300,128,[30],"['linear', 'linear']",adam,0.08397853315202221,0.07040178490601053
0.001,0.001,300,128,[30],"['linear', 'linear']",adagrad,5.426628800642791,6.197485481664664
0.001,0.001,300,128,[30],"['linear', 'linear']",RMSprop,0.07480404709074881,0.062087911921140645
0.001,0.001,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,0.001,300,128,[50],"['linear', 'linear']",SGD,0.014037245197592117,0.013727263759642347
0.001,0.001,300,128,[50],"['linear', 'linear']",adam,0.43883340689245703,0.5311131303195615
0.001,0.001,300,128,[50],"['linear', 'linear']",adagrad,14.738180808945884,16.624054677127873
0.001,0.001,300,128,[50],"['linear', 'linear']",RMSprop,0.03827824327647032,0.033307293556915696
0.001,1e-05,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,1e-05,300,128,[10],"['linear', 'linear']",SGD,0.015262974079790336,0.009505831052207028
0.001,1e-05,300,128,[10],"['linear', 'linear']",adam,0.37012892124172797,0.44889933629780776
0.001,1e-05,300,128,[10],"['linear', 'linear']",adagrad,1.542683576558788,1.5757721952965529
0.001,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,0.017625279795346123,0.013808628775622934
0.001,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,1e-05,300,128,[30],"['linear', 'linear']",SGD,0.011047700423321677,0.008939265721038037
0.001,1e-05,300,128,[30],"['linear', 'linear']",adam,0.10800897257272832,0.10104337619077368
0.001,1e-05,300,128,[30],"['linear', 'linear']",adagrad,3.0159560340531755,3.878771390576614
0.001,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,0.03936095075823145,0.04649099657286202
0.001,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,,
0.001,1e-05,300,128,[50],"['linear', 'linear']",SGD,0.010120852085861312,0.00828374606578804
0.001,1e-05,300,128,[50],"['linear', 'linear']",adam,1.4336445868417758,1.6795110993624955
0.001,1e-05,300,128,[50],"['linear', 'linear']",adagrad,22.527576102365167,28.274420886795383
0.001,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,0.0745571912463638,0.06073506015604714
1e-05,0.1,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.6374024907221064,0.9771467473506835
1e-05,0.1,300,128,[10],"['linear', 'linear']",SGD,0.8736931047739322,1.154107854969162
1e-05,0.1,300,128,[10],"['linear', 'linear']",adam,7.139000618807562,8.476001949417656
1e-05,0.1,300,128,[10],"['linear', 'linear']",adagrad,20.903594459825328,24.069391722905657
1e-05,0.1,300,128,[10],"['linear', 'linear']",RMSprop,80.33719214836837,91.39266858113265
1e-05,0.1,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.20763271233348357,0.1883548802121707
1e-05,0.1,300,128,[30],"['linear', 'linear']",SGD,0.30322719477271226,0.34145933843137166
1e-05,0.1,300,128,[30],"['linear', 'linear']",adam,23.273472613682596,24.087668018582566
1e-05,0.1,300,128,[30],"['linear', 'linear']",adagrad,113.40443620446399,125.62861491159035
1e-05,0.1,300,128,[30],"['linear', 'linear']",RMSprop,32.59653978857001,33.87527799453931
1e-05,0.1,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.37375938374128453,0.5316109551115876
1e-05,0.1,300,128,[50],"['linear', 'linear']",SGD,0.17867553111465048,0.278858881471702
1e-05,0.1,300,128,[50],"['linear', 'linear']",adam,41.80694034561916,45.7674085799532
1e-05,0.1,300,128,[50],"['linear', 'linear']",adagrad,30.235879314866764,33.124312112917416
1e-05,0.1,300,128,[50],"['linear', 'linear']",RMSprop,37.592151757192376,48.302589919178
1e-05,0.001,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.11406328942846362,0.1475897865304318
1e-05,0.001,300,128,[10],"['linear', 'linear']",SGD,0.12451465343738985,0.1613003560638461
1e-05,0.001,300,128,[10],"['linear', 'linear']",adam,1.425563013584204,1.487116649659065
1e-05,0.001,300,128,[10],"['linear', 'linear']",adagrad,10.763188802626882,12.157655913744993
1e-05,0.001,300,128,[10],"['linear', 'linear']",RMSprop,72.51192148710648,70.14238860154443
1e-05,0.001,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.052087687737067914,0.056089506689802525
1e-05,0.001,300,128,[30],"['linear', 'linear']",SGD,0.870826326454862,1.254018641944869
1e-05,0.001,300,128,[30],"['linear', 'linear']",adam,11.57826727767928,14.908924158825617
1e-05,0.001,300,128,[30],"['linear', 'linear']",adagrad,237.1598955739799,256.7402375155476
1e-05,0.001,300,128,[30],"['linear', 'linear']",RMSprop,32.271827493678316,37.38471315553273
1e-05,0.001,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.2663805610152706,0.32735566545159955
1e-05,0.001,300,128,[50],"['linear', 'linear']",SGD,0.49764744731440624,0.5807853986902883
1e-05,0.001,300,128,[50],"['linear', 'linear']",adam,37.87496535948929,43.49360858534175
1e-05,0.001,300,128,[50],"['linear', 'linear']",adagrad,136.19711536164917,156.7466997586527
1e-05,0.001,300,128,[50],"['linear', 'linear']",RMSprop,311.82347914762204,339.3825098055173
1e-05,1e-05,300,128,[10],"['linear', 'linear']",SGDwithoutMomentum,0.1606605350723899,0.16069146518238758
1e-05,1e-05,300,128,[10],"['linear', 'linear']",SGD,0.1651012013611532,0.2437125871403257
1e-05,1e-05,300,128,[10],"['linear', 'linear']",adam,6.6377251776270985,8.823347930211963
1e-05,1e-05,300,128,[10],"['linear', 'linear']",adagrad,209.5087277964439,243.4444022950489
1e-05,1e-05,300,128,[10],"['linear', 'linear']",RMSprop,48.82087288313994,48.20283107553811
1e-05,1e-05,300,128,[30],"['linear', 'linear']",SGDwithoutMomentum,0.2956750736082632,0.2937287397438611
1e-05,1e-05,300,128,[30],"['linear', 'linear']",SGD,0.6162774207896505,0.7306853607864305
1e-05,1e-05,300,128,[30],"['linear', 'linear']",adam,90.64411589270073,97.23291955929508
1e-05,1e-05,300,128,[30],"['linear', 'linear']",adagrad,105.77285130955465,163.09211451320394
1e-05,1e-05,300,128,[30],"['linear', 'linear']",RMSprop,109.65730454332098,139.5258070913924
1e-05,1e-05,300,128,[50],"['linear', 'linear']",SGDwithoutMomentum,0.15794819615502823,0.13999642147265734
1e-05,1e-05,300,128,[50],"['linear', 'linear']",SGD,0.8594784581889894,0.941253180815902
1e-05,1e-05,300,128,[50],"['linear', 'linear']",adam,192.29374327880936,222.73307525231013
1e-05,1e-05,300,128,[50],"['linear', 'linear']",adagrad,109.32471520429515,131.53400407203037
1e-05,1e-05,300,128,[50],"['linear', 'linear']",RMSprop,52.80140693276961,69.81599485763839
0.1,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[10],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[10],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.030605325418518643,0.02865553912961022
0.1,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.021469194517395807,0.015966574196125582
0.1,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[10],"['relu', 'relu']",adam,0.002967362021001447,0.0021686875155134205
0.1,0.001,300,32,[10],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.0014718519465396753,0.0018167730553276785
0.1,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[50],"['relu', 'relu']",adam,0.00135362486460784,0.0011372063780071616
0.1,0.001,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[10],"['relu', 'relu']",adam,0.0033205068075029764,0.004347497394303274
0.1,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.01967353364010599,0.01799259860044155
0.1,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[10],"['relu', 'relu']",adam,0.012728498344971218,0.012068365346539817
0.001,0.1,300,32,[10],"['relu', 'relu']",adagrad,1.045249801304714,1.1405313993458013
0.001,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.01229562759503549,0.009101992152419167
0.001,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[30],"['relu', 'relu']",adam,0.010962306838961974,0.009712344664000047
0.001,0.1,300,32,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.001,0.1,300,32,[30],"['relu', 'relu']",RMSprop,0.011107852042137817,0.00798309489042003
0.001,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672298103703638,0.24497489546843304
0.001,0.1,300,32,[50],"['relu', 'relu']",SGD,0.26679863212431887,0.24497687323704231
0.001,0.1,300,32,[50],"['relu', 'relu']",adam,0.2672370518166945,0.25163871356379997
0.001,0.1,300,32,[50],"['relu', 'relu']",adagrad,0.24627879534774827,0.20552447140800423
0.001,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.007453867897260128,0.0063827996261375045
0.001,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.008578259678444161,0.0070563217051639645
0.001,0.001,300,32,[10],"['relu', 'relu']",SGD,0.018290503637582993,0.011155456801793695
0.001,0.001,300,32,[10],"['relu', 'relu']",adam,0.007699830164976887,0.0063070608628553295
0.001,0.001,300,32,[10],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.001,0.001,300,32,[10],"['relu', 'relu']",RMSprop,0.26494790127071965,0.24371533599227826
0.001,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.265336770707809,0.24497687323704231
0.001,0.001,300,32,[30],"['relu', 'relu']",SGD,0.009730465788111332,0.014370514605943782
0.001,0.001,300,32,[30],"['relu', 'relu']",adam,0.0357715766980517,0.04152386284873551
0.001,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.26722469429548845,0.25386215286641506
0.001,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.001,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.001,0.001,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.001,0.001,300,32,[50],"['relu', 'relu']",adam,0.020196172052695645,0.024125411363936287
0.001,0.001,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.001,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.001,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.0477961944631628,0.03814304296291152
0.001,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.2667740502458248,0.2445907226314638
0.001,1e-05,300,32,[10],"['relu', 'relu']",adam,0.010787914264735413,0.00939355996094289
0.001,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.37968640320485697,0.43044012832032796
0.001,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.009531186855193928,0.013955954868870574
0.001,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2649155902790456,0.24096491546015839
0.001,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.001,1e-05,300,32,[30],"['relu', 'relu']",adam,0.003850560296018597,0.005044209938970926
0.001,1e-05,300,32,[30],"['relu', 'relu']",adagrad,0.27715384790142145,0.24826486212091173
0.001,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.006251758124514015,0.0066487925739954715
0.001,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.001,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.001,1e-05,300,32,[50],"['relu', 'relu']",adam,0.26722469348914785,0.24751703466213265
0.001,1e-05,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.001,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
1e-05,0.1,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2674569487967997,0.2441723192649654
1e-05,0.1,300,32,[10],"['relu', 'relu']",SGD,0.11961721984944887,0.12593117565168394
1e-05,0.1,300,32,[10],"['relu', 'relu']",adam,0.10352422126386825,0.08819374873870538
1e-05,0.1,300,32,[10],"['relu', 'relu']",adagrad,4.116406565220247,5.305204587622218
1e-05,0.1,300,32,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
1e-05,0.1,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.266020537070379,0.24437487930145957
1e-05,0.1,300,32,[30],"['relu', 'relu']",SGD,0.22573395738837623,0.21358271447720475
1e-05,0.1,300,32,[30],"['relu', 'relu']",adam,7.929423438695293,11.222112162661936
1e-05,0.1,300,32,[30],"['relu', 'relu']",adagrad,11.71139683333771,11.386158297606901
1e-05,0.1,300,32,[30],"['relu', 'relu']",RMSprop,1.6924557081615852,1.4271121293680116
1e-05,0.1,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
1e-05,0.1,300,32,[50],"['relu', 'relu']",SGD,0.2513719173262653,0.22037919894691185
1e-05,0.1,300,32,[50],"['relu', 'relu']",adam,0.26728493840790335,0.24617447149838326
1e-05,0.1,300,32,[50],"['relu', 'relu']",adagrad,1.9882985180590005,3.22645868798662
1e-05,0.1,300,32,[50],"['relu', 'relu']",RMSprop,0.8023444285572718,1.1033076274232752
1e-05,0.001,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.08642610568537105,0.08852252160781263
1e-05,0.001,300,32,[10],"['relu', 'relu']",SGD,0.26828780555862436,0.24540648855322486
1e-05,0.001,300,32,[10],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
1e-05,0.001,300,32,[10],"['relu', 'relu']",adagrad,0.8616053904507227,0.8478544152586418
1e-05,0.001,300,32,[10],"['relu', 'relu']",RMSprop,0.1023521073298104,0.0796114462405791
1e-05,0.001,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.16511824366761865,0.1546190235066148
1e-05,0.001,300,32,[30],"['relu', 'relu']",SGD,0.2741252036334071,0.26715799468447043
1e-05,0.001,300,32,[30],"['relu', 'relu']",adam,6.787661566789907,7.310039141282958
1e-05,0.001,300,32,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
1e-05,0.001,300,32,[30],"['relu', 'relu']",RMSprop,0.2391623136498008,0.22837190355542641
1e-05,0.001,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2579920857298518,0.2387885686831713
1e-05,0.001,300,32,[50],"['relu', 'relu']",SGD,0.2682700156705323,0.2468285008621307
1e-05,0.001,300,32,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
1e-05,0.001,300,32,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
1e-05,0.001,300,32,[50],"['relu', 'relu']",RMSprop,0.21625035286721936,0.189574615886537
1e-05,1e-05,300,32,[10],"['relu', 'relu']",SGDwithoutMomentum,0.09243946240694494,0.10241683793518046
1e-05,1e-05,300,32,[10],"['relu', 'relu']",SGD,0.2087478430088657,0.1684340060083215
1e-05,1e-05,300,32,[10],"['relu', 'relu']",adam,0.3233919680291516,0.41571970560490923
1e-05,1e-05,300,32,[10],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
1e-05,1e-05,300,32,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
1e-05,1e-05,300,32,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2618114506422137,0.25739348808323176
1e-05,1e-05,300,32,[30],"['relu', 'relu']",SGD,0.26730582276892906,0.2460105355693744
1e-05,1e-05,300,32,[30],"['relu', 'relu']",adam,6.255608794018164,5.949897377053601
1e-05,1e-05,300,32,[30],"['relu', 'relu']",adagrad,4.660774002912087,4.482935283269559
1e-05,1e-05,300,32,[30],"['relu', 'relu']",RMSprop,0.267187268670371,0.24494269850218364
1e-05,1e-05,300,32,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
1e-05,1e-05,300,32,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
1e-05,1e-05,300,32,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
1e-05,1e-05,300,32,[50],"['relu', 'relu']",adagrad,3.97056097086909,7.480330814109027
1e-05,1e-05,300,32,[50],"['relu', 'relu']",RMSprop,10.825088141549763,9.17336309544082
0.1,0.1,300,64,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[10],"['relu', 'relu']",adam,0.012270269955099023,0.011800304608969683
0.1,0.1,300,64,[10],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.1,300,64,[50],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[10],"['relu', 'relu']",SGD,0.0020479694704913327,0.0020537441717157546
0.1,0.001,300,64,[10],"['relu', 'relu']",adam,0.002540855379270345,0.0030702070327193152
0.1,0.001,300,64,[10],"['relu', 'relu']",adagrad,0.06773064801695633,0.06688309416923977
0.1,0.001,300,64,[10],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[30],"['relu', 'relu']",RMSprop,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[50],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[50],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,0.001,300,64,[50],"['relu', 'relu']",RMSprop,0.009141572068622974,0.007986503672225333
0.1,1e-05,300,64,[10],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[10],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[10],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[10],"['relu', 'relu']",adagrad,0.009407488547696533,0.014042366570235531
0.1,1e-05,300,64,[10],"['relu', 'relu']",RMSprop,0.009368010800015963,0.01113571215192716
0.1,1e-05,300,64,[30],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[30],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[30],"['relu', 'relu']",adam,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[30],"['relu', 'relu']",adagrad,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[30],"['relu', 'relu']",RMSprop,0.008575005972082054,0.008221619232574117
0.1,1e-05,300,64,[50],"['relu', 'relu']",SGDwithoutMomentum,0.2672370518166945,0.24497687323704231
0.1,1e-05,300,64,[50],"['relu', 'relu']",SGD,0.2672370518166945,0.24497687323704231
