eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_accuracy,validation_accuracy
0.0001,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.8994974874371859,0.8245614035087719
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6257309941520468
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.6482412060301508,0.6549707602339181
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.3542713567839196,0.3684210526315789
1e-05,0.1,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.39195979899497485,0.42105263157894735
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.32160804020100503,0.30994152046783624
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.585427135678392,0.6198830409356725
1e-05,0.1,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.36432160804020103,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.8316582914572864,0.8304093567251462
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.6306532663316583,0.6257309941520468
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.3768844221105528,0.38011695906432746
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.9321608040201005,0.8771929824561403
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.9271356783919598,0.8830409356725146
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.18090452261306533,0.1871345029239766
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.8668341708542714,0.847953216374269
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.7587939698492462,0.7660818713450293
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.36180904522613067,0.36257309941520466
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.6306532663316583,0.6257309941520468
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.8140703517587939,0.7192982456140351
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.38011695906432746
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.6306532663316583,0.6257309941520468
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.39949748743718594,0.40350877192982454
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3844221105527638,0.38596491228070173
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.7110552763819096,0.7076023391812866
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.49246231155778897,0.47368421052631576
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.8190954773869347,0.8362573099415205
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.7638190954773869,0.695906432748538
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.6608040201005025,0.6783625730994152
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.914572864321608,0.8713450292397661
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.34673366834170855,0.3508771929824561
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.9170854271356784,0.8830409356725146
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.9271356783919598,0.8888888888888888
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.6306532663316583,0.6257309941520468
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.9346733668341709,0.8888888888888888
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.6306532663316583,0.6257309941520468
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6331658291457286,0.6257309941520468
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.9321608040201005,0.9064327485380117
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.9195979899497487,0.8830409356725146
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3592964824120603,0.3684210526315789
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.9447236180904522,0.8830409356725146
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.5527638190954773,0.5029239766081871
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3391959798994975,0.3508771929824561
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.36683417085427134,0.3684210526315789
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3743718592964824,0.38011695906432746
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.4296482412060301,0.4269005847953216
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.5954773869346733,0.6023391812865497
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.9195979899497487,0.8654970760233918
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.4296482412060301,0.4327485380116959
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.6407035175879398,0.6374269005847953
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3391959798994975,0.36257309941520466
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.4472361809045226,0.4619883040935672
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.8442211055276382,0.8128654970760234
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.38011695906432746
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.5150753768844221,0.5555555555555556
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.45979899497487436,0.47368421052631576
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468
