eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_accuracy,validation_accuracy
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.5047619047619047,0.4222222222222222
1e-05,0.001,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.5619047619047619,0.6222222222222222
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.41904761904761906,0.4444444444444444
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[10],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[30],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,128,[50],"['sigmoid', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.9523809523809523,0.9333333333333333
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.9904761904761905,0.9555555555555556
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.9619047619047619,0.9777777777777777
0.1,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.6761904761904762,0.7333333333333333
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6571428571428571,0.6666666666666666
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.9809523809523809,0.9555555555555556
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.9714285714285714,0.9555555555555556
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.9714285714285714,0.9555555555555556
0.1,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.9809523809523809,0.9555555555555556
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.1,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.1,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.8857142857142857,0.8888888888888888
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3047619047619048,0.28888888888888886
0.1,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.1,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.6666666666666666,0.6666666666666666
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.19047619047619047,0.2222222222222222
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.1,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.5142857142857142,0.5777777777777777
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.1,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.9714285714285714,0.9777777777777777
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.9809523809523809,0.9777777777777777
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.9809523809523809,0.9777777777777777
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.01,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.9619047619047619,0.9777777777777777
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.9047619047619048,0.9555555555555556
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3142857142857143,0.3333333333333333
0.01,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.8761904761904762,0.9333333333333333
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3238095238095238,0.3333333333333333
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.2571428571428571,0.24444444444444444
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.9619047619047619,0.9777777777777777
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.01,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.9428571428571428,0.9555555555555556
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.02857142857142857,0.044444444444444446
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3904761904761905,0.35555555555555557
0.01,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.9523809523809523,0.9555555555555556
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6190476190476191,0.6
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.3619047619047619,0.4
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.6285714285714286,0.6444444444444445
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.01,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.9428571428571428,0.9555555555555556
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.6571428571428571,0.6
0.01,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.9714285714285714,0.9777777777777777
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.6285714285714286,0.6222222222222222
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.6571428571428571,0.6666666666666666
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.2761904761904762,0.3333333333333333
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.01,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.09523809523809523,0.1111111111111111
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.638095238095238,0.6222222222222222
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.8952380952380953,0.9333333333333333
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.580952380952381,0.4666666666666667
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.35555555555555557
0.001,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.9714285714285714,0.9777777777777777
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.9238095238095239,0.9777777777777777
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.6666666666666666,0.6666666666666666
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.9523809523809523,0.9777777777777777
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.6666666666666666,0.6666666666666666
0.001,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.0,0.0
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.6666666666666666,0.6666666666666666
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.05714285714285714,0.1111111111111111
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3238095238095238,0.3333333333333333
0.001,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.9142857142857143,0.9555555555555556
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.01904761904761905,0.0
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.009523809523809525,0.06666666666666667
0.001,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.34285714285714286,0.3333333333333333
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.2761904761904762,0.2
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.6285714285714286,0.6444444444444445
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.02857142857142857,0.044444444444444446
0.0001,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.0,0.0
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.35555555555555557
0.0001,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.009523809523809525,0.06666666666666667
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3238095238095238,0.3333333333333333
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3047619047619048,0.3111111111111111
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.38095238095238093,0.37777777777777777
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.6666666666666666,0.6666666666666666
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.2857142857142857,0.3333333333333333
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3619047619047619,0.3333333333333333
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.009523809523809525,0.0
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.0001,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",SGD,0.34285714285714286,0.3333333333333333
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",adam,0.6571428571428571,0.6444444444444445
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",adam,0.0,0.0
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",adam,0.3619047619047619,0.3333333333333333
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3619047619047619,0.35555555555555557
1e-05,0.1,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.0,0.0
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",SGD,0.0,0.0
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",adagrad,0.0,0.0
1e-05,0.001,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.6095238095238096,0.6222222222222222
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",adam,0.6666666666666666,0.6666666666666666
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",adagrad,0.4380952380952381,0.37777777777777777
1e-05,0.001,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.26666666666666666,0.26666666666666666
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[10],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['linear', 'sigmoid']",SGD,0.3238095238095238,0.28888888888888886
1e-05,1e-05,300,32,[30],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[30],"['linear', 'sigmoid']",adagrad,0.22857142857142856,0.26666666666666666
1e-05,1e-05,300,32,[30],"['linear', 'sigmoid']",RMSprop,0.14285714285714285,0.2
1e-05,1e-05,300,32,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3238095238095238,0.3111111111111111
1e-05,1e-05,300,32,[50],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['linear', 'sigmoid']",adam,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
1e-05,1e-05,300,32,[50],"['linear', 'sigmoid']",RMSprop,0.3333333333333333,0.3333333333333333
0.1,0.1,300,64,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.3333333333333333,0.3333333333333333
0.1,0.1,300,64,[10],"['linear', 'sigmoid']",SGD,0.3333333333333333,0.3333333333333333
0.1,0.1,300,64,[10],"['linear', 'sigmoid']",adam,0.9428571428571428,0.9555555555555556
0.1,0.1,300,64,[10],"['linear', 'sigmoid']",adagrad,0.3333333333333333,0.3333333333333333
0.1,0.1,300,64,[10],"['linear', 'sigmoid']",RMSprop,0.8761904761904762,0.8888888888888888
